Data hora,Activa  kW,Reactiva Indutiva  kVAR,Reactiva Capacitiva  kVAR
02/01/2018 14:30,13,1,1
02/01/2018 14:45,14,4,1
02/01/2018 15:00,14,8,0
02/01/2018 15:15,14,8,0
02/01/2018 15:30,12,7,0
02/01/2018 15:45,12,7,0
02/01/2018 16:00,14,7,0
02/01/2018 16:15,14,7,0
02/01/2018 16:30,15,7,0
02/01/2018 16:45,16,7,0
02/01/2018 17:00,17,7,0
02/01/2018 17:15,17,7,0
02/01/2018 17:30,19,7,0
02/01/2018 17:45,19,6,0
02/01/2018 18:00,20,8,0
02/01/2018 18:15,17,8,0
02/01/2018 18:30,18,8,0
02/01/2018 18:45,18,9,0
02/01/2018 19:00,17,9,0
02/01/2018 19:15,15,9,0
02/01/2018 19:30,16,8,0
02/01/2018 19:45,16,8,0
02/01/2018 20:00,17,8,0
02/01/2018 20:15,15,8,0
02/01/2018 20:30,17,7,0
02/01/2018 20:45,15,8,0
02/01/2018 21:00,15,8,0
02/01/2018 21:15,15,8,0
02/01/2018 21:30,17,7,0
02/01/2018 21:45,15,8,0
02/01/2018 22:00,13,8,0
02/01/2018 22:15,13,7,0
02/01/2018 22:30,13,8,0
02/01/2018 22:45,11,7,0
02/01/2018 23:00,10,7,0
02/01/2018 23:15,10,8,0
02/01/2018 23:30,11,7,0
02/01/2018 23:45,9,7,0
03/01/2018 00:00,11,7,0
03/01/2018 00:15,12,7,0
03/01/2018 00:30,9,6,0
03/01/2018 00:45,9,7,0
03/01/2018 01:00,8,7,0
03/01/2018 01:15,8,6,0
03/01/2018 01:30,4,0,2
03/01/2018 01:45,3,0,2
03/01/2018 02:00,4,0,1
03/01/2018 02:15,3,0,3
03/01/2018 02:30,3,1,2
03/01/2018 02:45,3,0,2
03/01/2018 03:00,3,0,2
03/01/2018 03:15,3,0,2
03/01/2018 03:30,3,0,3
03/01/2018 03:45,3,0,2
03/01/2018 04:00,4,0,1
03/01/2018 04:15,3,0,2
03/01/2018 04:30,3,0,2
03/01/2018 04:45,3,1,2
03/01/2018 05:00,6,0,2
03/01/2018 05:15,4,0,2
03/01/2018 05:30,3,0,3
03/01/2018 05:45,3,0,2
03/01/2018 06:00,3,0,2
03/01/2018 06:15,3,0,2
03/01/2018 06:30,3,0,2
03/01/2018 06:45,3,1,2
03/01/2018 07:00,3,0,2
03/01/2018 07:15,3,0,2
03/01/2018 07:30,4,0,2
03/01/2018 07:45,2,0,3
03/01/2018 08:00,4,0,1
03/01/2018 08:15,3,0,2
03/01/2018 08:30,3,0,2
03/01/2018 08:45,3,0,2
03/01/2018 09:00,3,0,3
03/01/2018 09:15,3,0,2
03/01/2018 09:30,3,0,2
03/01/2018 09:45,3,0,2
03/01/2018 10:00,3,1,2
03/01/2018 10:15,3,0,2
03/01/2018 10:30,4,0,2
03/01/2018 10:45,4,0,2
03/01/2018 11:00,6,0,3
03/01/2018 11:15,5,1,1
03/01/2018 11:30,5,0,3
03/01/2018 11:45,6,0,2
03/01/2018 12:00,5,0,2
03/01/2018 12:15,5,1,2
03/01/2018 12:30,6,0,2
03/01/2018 12:45,4,0,3
03/01/2018 13:00,7,0,2
03/01/2018 13:15,7,1,2
03/01/2018 13:30,5,0,1
03/01/2018 13:45,5,0,2
03/01/2018 14:00,5,1,3
03/01/2018 14:15,6,0,2
03/01/2018 14:30,5,0,2
03/01/2018 14:45,8,2,2
03/01/2018 15:00,11,11,0
03/01/2018 15:15,12,11,0
03/01/2018 15:30,12,11,0
03/01/2018 15:45,10,10,0
03/01/2018 16:00,11,11,0
03/01/2018 16:15,12,10,0
03/01/2018 16:30,12,10,0
03/01/2018 16:45,16,11,0
03/01/2018 17:00,16,10,0
03/01/2018 17:15,15,10,0
03/01/2018 17:30,15,10,0
03/01/2018 17:45,15,10,0
03/01/2018 18:00,14,10,0
03/01/2018 18:15,15,10,0
03/01/2018 18:30,12,10,0
03/01/2018 18:45,14,11,0
03/01/2018 19:00,14,12,0
03/01/2018 19:15,16,11,0
03/01/2018 19:30,15,12,0
03/01/2018 19:45,15,11,0
03/01/2018 20:00,16,12,0
03/01/2018 20:15,15,12,0
03/01/2018 20:30,14,11,0
03/01/2018 20:45,16,11,0
03/01/2018 21:00,14,12,0
03/01/2018 21:15,13,12,0
03/01/2018 21:30,15,12,0
03/01/2018 21:45,14,12,0
03/01/2018 22:00,16,13,0
03/01/2018 22:15,16,14,0
03/01/2018 22:30,15,13,0
03/01/2018 22:45,14,13,0
03/01/2018 23:00,14,13,0
03/01/2018 23:15,13,12,0
03/01/2018 23:30,11,12,0
03/01/2018 23:45,12,11,0
04/01/2018 00:00,11,11,0
04/01/2018 00:15,11,7,0
04/01/2018 00:30,6,0,1
04/01/2018 00:45,5,0,2
04/01/2018 01:00,4,0,2
04/01/2018 01:15,5,0,1
04/01/2018 01:30,4,0,1
04/01/2018 01:45,5,1,2
04/01/2018 02:00,4,0,2
04/01/2018 02:15,3,0,1
04/01/2018 02:30,4,0,2
04/01/2018 02:45,3,1,2
04/01/2018 03:00,3,0,1
04/01/2018 03:15,4,0,2
04/01/2018 03:30,3,0,2
04/01/2018 03:45,4,0,2
04/01/2018 04:00,3,1,2
04/01/2018 04:15,3,0,1
04/01/2018 04:30,6,0,2
04/01/2018 04:45,3,0,2
04/01/2018 05:00,3,0,2
04/01/2018 05:15,4,0,1
04/01/2018 05:30,3,0,2
04/01/2018 05:45,3,0,2
04/01/2018 06:00,3,1,2
04/01/2018 06:15,3,0,1
04/01/2018 06:30,3,0,2
04/01/2018 06:45,3,0,2
04/01/2018 07:00,3,0,2
04/01/2018 07:15,4,0,2
04/01/2018 07:30,3,0,2
04/01/2018 07:45,3,0,2
04/01/2018 08:00,3,0,2
04/01/2018 08:15,3,1,2
04/01/2018 08:30,3,0,1
04/01/2018 08:45,4,0,2
04/01/2018 09:00,2,0,2
04/01/2018 09:15,4,0,2
04/01/2018 09:30,3,0,1
04/01/2018 09:45,3,0,2
04/01/2018 10:00,3,0,2
04/01/2018 10:15,3,1,2
04/01/2018 10:30,3,0,2
04/01/2018 10:45,4,0,1
04/01/2018 11:00,4,0,2
04/01/2018 11:15,5,0,2
04/01/2018 11:30,5,0,3
04/01/2018 11:45,7,0,2
04/01/2018 12:00,8,0,2
04/01/2018 12:15,8,0,2
04/01/2018 12:30,7,0,2
04/01/2018 12:45,6,0,3
04/01/2018 13:00,5,0,2
04/01/2018 13:15,5,0,3
04/01/2018 13:30,5,0,2
04/01/2018 13:45,6,0,2
04/01/2018 14:00,7,1,2
04/01/2018 14:15,4,0,2
04/01/2018 14:30,10,0,2
04/01/2018 14:45,9,0,2
04/01/2018 15:00,11,5,1
04/01/2018 15:15,14,10,0
04/01/2018 15:30,13,10,0
04/01/2018 15:45,14,9,0
04/01/2018 16:00,14,10,0
04/01/2018 16:15,13,10,0
04/01/2018 16:30,14,10,0
04/01/2018 16:45,14,10,0
04/01/2018 17:00,14,10,0
04/01/2018 17:15,15,10,0
04/01/2018 17:30,13,10,0
04/01/2018 17:45,15,11,0
04/01/2018 18:00,16,10,0
04/01/2018 18:15,14,12,0
04/01/2018 18:30,18,12,0
04/01/2018 18:45,15,12,0
04/01/2018 19:00,15,12,0
04/01/2018 19:15,15,13,0
04/01/2018 19:30,18,12,0
04/01/2018 19:45,19,12,0
04/01/2018 20:00,17,12,0
04/01/2018 20:15,14,12,0
04/01/2018 20:30,18,12,0
04/01/2018 20:45,20,15,0
04/01/2018 21:00,23,16,0
04/01/2018 21:15,21,16,0
04/01/2018 21:30,22,16,0
04/01/2018 21:45,24,16,0
04/01/2018 22:00,22,17,0
04/01/2018 22:15,21,15,0
04/01/2018 22:30,20,15,0
04/01/2018 22:45,16,13,0
04/01/2018 23:00,17,12,0
04/01/2018 23:15,15,12,0
04/01/2018 23:30,18,13,0
04/01/2018 23:45,20,15,0
05/01/2018 00:00,15,14,0
05/01/2018 00:15,8,1,1
05/01/2018 00:30,6,0,1
05/01/2018 00:45,5,1,1
05/01/2018 01:00,4,0,1
05/01/2018 01:15,4,0,2
05/01/2018 01:30,5,0,1
05/01/2018 01:45,4,0,2
05/01/2018 02:00,4,0,2
05/01/2018 02:15,3,0,1
05/01/2018 02:30,3,0,2
05/01/2018 02:45,3,1,2
05/01/2018 03:00,3,0,2
05/01/2018 03:15,4,0,2
05/01/2018 03:30,5,0,2
05/01/2018 03:45,4,0,1
05/01/2018 04:00,3,1,2
05/01/2018 04:15,3,0,2
05/01/2018 04:30,4,0,1
05/01/2018 04:45,3,0,2
05/01/2018 05:00,3,0,1
05/01/2018 05:15,4,0,2
05/01/2018 05:30,3,0,2
05/01/2018 05:45,3,0,2
05/01/2018 06:00,3,1,2
05/01/2018 06:15,3,0,2
05/01/2018 06:30,3,0,2
05/01/2018 06:45,3,0,1
05/01/2018 07:00,3,0,2
05/01/2018 07:15,4,0,2
05/01/2018 07:30,3,0,2
05/01/2018 07:45,3,1,2
05/01/2018 08:00,3,0,1
05/01/2018 08:15,3,0,2
05/01/2018 08:30,3,0,2
05/01/2018 08:45,3,0,2
05/01/2018 09:00,4,0,2
05/01/2018 09:15,3,0,1
05/01/2018 09:30,2,0,2
05/01/2018 09:45,3,0,2
05/01/2018 10:00,4,0,2
05/01/2018 10:15,3,0,2
05/01/2018 10:30,4,1,2
05/01/2018 10:45,4,0,2
05/01/2018 11:00,3,0,1
05/01/2018 11:15,6,0,2
05/01/2018 11:30,5,0,1
05/01/2018 11:45,5,0,2
05/01/2018 12:00,4,0,3
05/01/2018 12:15,5,0,2
05/01/2018 12:30,6,0,2
05/01/2018 12:45,8,0,2
05/01/2018 13:00,7,1,2
05/01/2018 13:15,7,0,2
05/01/2018 13:30,8,0,2
05/01/2018 13:45,7,1,2
05/01/2018 14:00,6,0,2
05/01/2018 14:15,9,0,2
05/01/2018 14:30,9,0,1
05/01/2018 14:45,13,1,2
05/01/2018 15:00,17,3,0
05/01/2018 15:15,20,3,0
05/01/2018 15:30,19,3,0
05/01/2018 15:45,18,3,1
05/01/2018 16:00,19,3,0
05/01/2018 16:15,18,3,0
05/01/2018 16:30,17,3,0
05/01/2018 16:45,11,0,2
05/01/2018 17:00,13,1,1
05/01/2018 17:15,14,7,0
05/01/2018 17:30,17,12,0
05/01/2018 17:45,16,11,0
05/01/2018 18:00,15,11,0
05/01/2018 18:15,16,11,0
05/01/2018 18:30,16,11,0
05/01/2018 18:45,19,12,0
05/01/2018 19:00,17,11,0
05/01/2018 19:15,14,11,0
05/01/2018 19:30,13,10,0
05/01/2018 19:45,13,8,0
05/01/2018 20:00,13,7,0
05/01/2018 20:15,14,7,0
05/01/2018 20:30,13,7,0
05/01/2018 20:45,13,8,0
05/01/2018 21:00,13,8,0
05/01/2018 21:15,15,9,0
05/01/2018 21:30,13,8,0
05/01/2018 21:45,14,9,0
05/01/2018 22:00,13,8,0
05/01/2018 22:15,12,9,0
05/01/2018 22:30,12,10,0
05/01/2018 22:45,12,9,0
05/01/2018 23:00,11,9,0
05/01/2018 23:15,14,8,0
05/01/2018 23:30,12,9,0
05/01/2018 23:45,11,8,0
06/01/2018 00:00,10,8,0
06/01/2018 00:15,10,9,0
06/01/2018 00:30,9,8,0
06/01/2018 00:45,9,8,0
06/01/2018 01:00,9,5,0
06/01/2018 01:15,5,0,2
06/01/2018 01:30,4,1,1
06/01/2018 01:45,4,0,1
06/01/2018 02:00,4,0,2
06/01/2018 02:15,3,0,2
06/01/2018 02:30,6,0,2
06/01/2018 02:45,4,0,1
06/01/2018 03:00,3,0,2
06/01/2018 03:15,4,0,2
06/01/2018 03:30,3,0,2
06/01/2018 03:45,4,0,2
06/01/2018 04:00,3,1,1
06/01/2018 04:15,4,0,2
06/01/2018 04:30,3,0,2
06/01/2018 04:45,3,0,2
06/01/2018 05:00,4,0,2
06/01/2018 05:15,3,0,2
06/01/2018 05:30,4,0,2
06/01/2018 05:45,3,0,2
06/01/2018 06:00,3,0,2
06/01/2018 06:15,3,0,1
06/01/2018 06:30,4,1,2
06/01/2018 06:45,3,0,2
06/01/2018 07:00,4,0,2
06/01/2018 07:15,3,0,2
06/01/2018 07:30,3,0,2
06/01/2018 07:45,4,0,2
06/01/2018 08:00,3,0,2
06/01/2018 08:15,4,0,1
06/01/2018 08:30,3,0,3
06/01/2018 08:45,3,0,2
06/01/2018 09:00,3,0,1
06/01/2018 09:15,4,1,2
06/01/2018 09:30,3,0,2
06/01/2018 09:45,3,0,2
06/01/2018 10:00,4,0,2
06/01/2018 10:15,6,0,2
06/01/2018 10:30,4,0,1
06/01/2018 10:45,3,0,2
06/01/2018 11:00,4,0,1
06/01/2018 11:15,3,0,2
06/01/2018 11:30,4,0,2
06/01/2018 11:45,4,0,2
06/01/2018 12:00,6,1,2
06/01/2018 12:15,5,0,2
06/01/2018 12:30,5,0,2
06/01/2018 12:45,4,0,1
06/01/2018 13:00,5,0,2
06/01/2018 13:15,4,0,2
06/01/2018 13:30,7,0,2
06/01/2018 13:45,6,0,2
06/01/2018 14:00,4,0,2
06/01/2018 14:15,6,0,2
06/01/2018 14:30,8,6,0
06/01/2018 14:45,8,6,0
06/01/2018 15:00,13,6,0
06/01/2018 15:15,12,7,0
06/01/2018 15:30,12,6,0
06/01/2018 15:45,14,6,0
06/01/2018 16:00,12,6,0
06/01/2018 16:15,12,7,0
06/01/2018 16:30,11,6,0
06/01/2018 16:45,13,6,0
06/01/2018 17:00,13,6,0
06/01/2018 17:15,13,5,0
06/01/2018 17:30,15,6,0
06/01/2018 17:45,15,6,0
06/01/2018 18:00,14,7,0
06/01/2018 18:15,13,7,0
06/01/2018 18:30,14,7,0
06/01/2018 18:45,11,7,0
06/01/2018 19:00,13,7,0
06/01/2018 19:15,13,6,0
06/01/2018 19:30,15,7,0
06/01/2018 19:45,17,8,0
06/01/2018 20:00,16,8,0
06/01/2018 20:15,18,9,0
06/01/2018 20:30,16,9,0
06/01/2018 20:45,21,12,0
06/01/2018 21:00,17,10,0
06/01/2018 21:15,19,12,0
06/01/2018 21:30,20,11,0
06/01/2018 21:45,17,10,0
06/01/2018 22:00,19,10,0
06/01/2018 22:15,19,10,0
06/01/2018 22:30,22,10,0
06/01/2018 22:45,18,10,0
06/01/2018 23:00,18,8,0
06/01/2018 23:15,14,8,0
06/01/2018 23:30,19,11,0
06/01/2018 23:45,18,12,0
07/01/2018 00:00,12,8,0
07/01/2018 00:15,11,7,0
07/01/2018 00:30,9,7,0
07/01/2018 00:45,9,7,0
07/01/2018 01:00,8,6,1
07/01/2018 01:15,6,1,1
07/01/2018 01:30,3,0,2
07/01/2018 01:45,4,0,1
07/01/2018 02:00,4,0,1
07/01/2018 02:15,4,0,2
07/01/2018 02:30,3,0,2
07/01/2018 02:45,3,0,2
07/01/2018 03:00,4,0,2
07/01/2018 03:15,3,0,2
07/01/2018 03:30,4,1,2
07/01/2018 03:45,4,0,2
07/01/2018 04:00,5,0,1
07/01/2018 04:15,4,0,2
07/01/2018 04:30,3,0,2
07/01/2018 04:45,4,0,2
07/01/2018 05:00,3,0,2
07/01/2018 05:15,4,0,2
07/01/2018 05:30,3,0,2
07/01/2018 05:45,4,0,1
07/01/2018 06:00,4,1,2
07/01/2018 06:15,3,0,1
07/01/2018 06:30,3,0,2
07/01/2018 06:45,4,0,2
07/01/2018 07:00,3,0,2
07/01/2018 07:15,4,0,2
07/01/2018 07:30,3,0,2
07/01/2018 07:45,3,0,2
07/01/2018 08:00,4,0,2
07/01/2018 08:15,3,0,2
07/01/2018 08:30,4,0,1
07/01/2018 08:45,3,0,2
07/01/2018 09:00,4,0,2
07/01/2018 09:15,5,0,3
07/01/2018 09:30,4,0,1
07/01/2018 09:45,3,0,2
07/01/2018 10:00,4,0,2
07/01/2018 10:15,4,0,2
07/01/2018 10:30,4,1,2
07/01/2018 10:45,5,0,2
07/01/2018 11:00,4,0,2
07/01/2018 11:15,4,0,2
07/01/2018 11:30,4,0,2
07/01/2018 11:45,5,0,2
07/01/2018 12:00,5,0,1
07/01/2018 12:15,5,0,2
07/01/2018 12:30,5,0,2
07/01/2018 12:45,5,0,2
07/01/2018 13:00,5,0,2
07/01/2018 13:15,5,0,2
07/01/2018 13:30,5,0,2
07/01/2018 13:45,5,0,2
07/01/2018 14:00,7,0,2
07/01/2018 14:15,5,1,2
07/01/2018 14:30,6,3,1
07/01/2018 14:45,9,7,0
07/01/2018 15:00,11,7,0
07/01/2018 15:15,11,6,0
07/01/2018 15:30,13,7,0
07/01/2018 15:45,12,8,0
07/01/2018 16:00,12,8,0
07/01/2018 16:15,13,7,0
07/01/2018 16:30,13,7,0
07/01/2018 16:45,12,6,0
07/01/2018 17:00,14,7,0
07/01/2018 17:15,15,5,0
07/01/2018 17:30,15,6,0
07/01/2018 17:45,14,6,0
07/01/2018 18:00,16,6,0
07/01/2018 18:15,14,8,0
07/01/2018 18:30,15,7,0
07/01/2018 18:45,17,7,0
07/01/2018 19:00,14,8,0
07/01/2018 19:15,18,7,0
07/01/2018 19:30,15,8,0
07/01/2018 19:45,15,8,0
07/01/2018 20:00,16,7,0
07/01/2018 20:15,15,7,0
07/01/2018 20:30,18,10,0
07/01/2018 20:45,20,11,0
07/01/2018 21:00,21,13,0
07/01/2018 21:15,18,11,0
07/01/2018 21:30,19,10,0
07/01/2018 21:45,17,10,0
07/01/2018 22:00,19,11,0
07/01/2018 22:15,20,13,0
07/01/2018 22:30,18,9,0
07/01/2018 22:45,15,8,0
07/01/2018 23:00,13,7,0
07/01/2018 23:15,11,7,0
07/01/2018 23:30,12,7,0
07/01/2018 23:45,11,7,0
08/01/2018 00:00,13,7,0
08/01/2018 00:15,11,5,0
08/01/2018 00:30,7,1,2
08/01/2018 00:45,5,0,2
08/01/2018 01:00,6,0,1
08/01/2018 01:15,5,0,2
08/01/2018 01:30,5,0,2
08/01/2018 01:45,5,0,2
08/01/2018 02:00,5,0,1
08/01/2018 02:15,3,0,3
08/01/2018 02:30,3,0,2
08/01/2018 02:45,3,0,2
08/01/2018 03:00,3,0,2
08/01/2018 03:15,3,0,2
08/01/2018 03:30,3,0,2
08/01/2018 03:45,4,0,2
08/01/2018 04:00,3,0,2
08/01/2018 04:15,3,0,3
08/01/2018 04:30,6,0,2
08/01/2018 04:45,3,0,2
08/01/2018 05:00,3,1,2
08/01/2018 05:15,4,0,2
08/01/2018 05:30,3,0,2
08/01/2018 05:45,3,0,2
08/01/2018 06:00,3,0,2
08/01/2018 06:15,3,0,2
08/01/2018 06:30,3,0,3
08/01/2018 06:45,3,0,2
08/01/2018 07:00,3,0,2
08/01/2018 07:15,3,0,2
08/01/2018 07:30,3,0,2
08/01/2018 07:45,3,0,2
08/01/2018 08:00,3,0,2
08/01/2018 08:15,4,0,2
08/01/2018 08:30,3,0,2
08/01/2018 08:45,3,0,2
08/01/2018 09:00,3,0,2
08/01/2018 09:15,3,0,2
08/01/2018 09:30,2,0,2
08/01/2018 09:45,3,1,2
08/01/2018 10:00,3,0,2
08/01/2018 10:15,6,0,3
08/01/2018 10:30,3,0,2
08/01/2018 10:45,3,0,2
08/01/2018 11:00,3,0,2
08/01/2018 11:15,4,0,2
08/01/2018 11:30,6,1,1
08/01/2018 11:45,6,0,1
08/01/2018 12:00,5,0,2
08/01/2018 12:15,5,0,2
08/01/2018 12:30,6,1,2
08/01/2018 12:45,5,0,1
08/01/2018 13:00,4,0,2
08/01/2018 13:15,6,0,1
08/01/2018 13:30,5,1,2
08/01/2018 13:45,5,0,2
08/01/2018 14:00,5,0,2
08/01/2018 14:15,5,0,1
08/01/2018 14:30,6,0,2
08/01/2018 14:45,6,0,2
08/01/2018 15:00,9,4,1
08/01/2018 15:15,9,10,0
08/01/2018 15:30,10,10,0
08/01/2018 15:45,10,10,0
08/01/2018 16:00,11,10,0
08/01/2018 16:15,10,10,0
08/01/2018 16:30,9,10,0
08/01/2018 16:45,9,10,0
08/01/2018 17:00,10,10,0
08/01/2018 17:15,9,9,0
08/01/2018 17:30,11,10,0
08/01/2018 17:45,12,9,0
08/01/2018 18:00,12,10,0
08/01/2018 18:15,14,10,0
08/01/2018 18:30,19,11,0
08/01/2018 18:45,16,11,0
08/01/2018 19:00,14,10,0
08/01/2018 19:15,14,11,0
08/01/2018 19:30,15,12,0
08/01/2018 19:45,18,12,0
08/01/2018 20:00,17,12,0
08/01/2018 20:15,15,12,0
08/01/2018 20:30,17,12,0
08/01/2018 20:45,17,12,0
08/01/2018 21:00,21,15,0
08/01/2018 21:15,21,17,0
08/01/2018 21:30,17,15,0
08/01/2018 21:45,18,14,0
08/01/2018 22:00,15,13,0
08/01/2018 22:15,12,12,0
08/01/2018 22:30,11,12,0
08/01/2018 22:45,10,11,0
08/01/2018 23:00,11,11,0
08/01/2018 23:15,9,12,0
08/01/2018 23:30,9,11,0
08/01/2018 23:45,9,12,0
09/01/2018 00:00,9,11,0
09/01/2018 00:15,9,10,0
09/01/2018 00:30,9,11,0
09/01/2018 00:45,9,12,0
09/01/2018 01:00,9,11,0
09/01/2018 01:15,8,11,0
09/01/2018 01:30,9,12,0
09/01/2018 01:45,10,8,1
09/01/2018 02:00,7,0,2
09/01/2018 02:15,3,0,1
09/01/2018 02:30,3,0,3
09/01/2018 02:45,3,0,1
09/01/2018 03:00,3,0,2
09/01/2018 03:15,3,0,2
09/01/2018 03:30,3,0,3
09/01/2018 03:45,3,0,1
09/01/2018 04:00,3,1,2
09/01/2018 04:15,4,0,2
09/01/2018 04:30,2,0,2
09/01/2018 04:45,3,0,2
09/01/2018 05:00,3,0,2
09/01/2018 05:15,4,0,2
09/01/2018 05:30,3,0,2
09/01/2018 05:45,3,0,2
09/01/2018 06:00,3,0,2
09/01/2018 06:15,3,0,2
09/01/2018 06:30,3,0,1
09/01/2018 06:45,3,1,2
09/01/2018 07:00,3,0,2
09/01/2018 07:15,3,0,2
09/01/2018 07:30,4,0,2
09/01/2018 07:45,5,0,1
09/01/2018 08:00,3,0,2
09/01/2018 08:15,3,0,1
09/01/2018 08:30,3,0,2
09/01/2018 08:45,3,0,2
09/01/2018 09:00,3,0,2
09/01/2018 09:15,4,0,2
09/01/2018 09:30,3,0,1
09/01/2018 09:45,2,0,2
09/01/2018 10:00,3,0,2
09/01/2018 10:15,3,0,2
09/01/2018 10:30,4,0,2
09/01/2018 10:45,7,0,2
09/01/2018 11:00,5,0,2
09/01/2018 11:15,6,0,2
09/01/2018 11:30,6,0,3
09/01/2018 11:45,9,1,1
09/01/2018 12:00,9,0,2
09/01/2018 12:15,12,0,2
