Data hora,Activa  kW,Reactiva Indutiva  kVAR,Reactiva Capacitiva  kVAR

01/01/2018 00:00,1,0,1
01/01/2018 00:15,1,0,0
01/01/2018 00:30,1,0,1
01/01/2018 00:45,1,0,1
01/01/2018 01:00,1,0,0
01/01/2018 01:15,1,0,1
01/01/2018 01:30,1,0,0
01/01/2018 01:45,1,0,1
01/01/2018 02:00,1,0,0
01/01/2018 02:15,1,0,1
01/01/2018 02:30,1,0,0
01/01/2018 02:45,1,0,1
01/01/2018 03:00,0,0,1
01/01/2018 03:15,2,0,0
01/01/2018 03:30,1,0,0
01/01/2018 03:45,1,0,1
01/01/2018 04:00,0,0,1
01/01/2018 04:15,1,1,0
01/01/2018 04:30,1,0,1
01/01/2018 04:45,1,0,0
01/01/2018 05:00,1,0,1
01/01/2018 05:15,1,0,0
01/01/2018 05:30,1,0,1
01/01/2018 05:45,1,0,0
01/01/2018 06:00,1,0,1
01/01/2018 06:15,1,0,1
01/01/2018 06:30,1,0,0
01/01/2018 06:45,1,0,1
01/01/2018 07:00,1,0,0
01/01/2018 07:15,1,0,1
01/01/2018 07:30,1,0,0
01/01/2018 07:45,1,0,1
01/01/2018 08:00,1,0,0
01/01/2018 08:15,1,0,1
01/01/2018 08:30,1,0,0
01/01/2018 08:45,1,0,1
01/01/2018 09:00,1,0,1
01/01/2018 09:15,1,0,0
01/01/2018 09:30,1,0,1
01/01/2018 09:45,1,0,0
01/01/2018 10:00,1,0,1
01/01/2018 10:15,1,0,0
01/01/2018 10:30,1,0,1
01/01/2018 10:45,0,0,0
01/01/2018 11:00,1,0,1
01/01/2018 11:15,1,0,0
01/01/2018 11:30,1,0,1
01/01/2018 11:45,1,0,0
01/01/2018 12:00,1,0,1
01/01/2018 12:15,1,0,1
01/01/2018 12:30,1,0,0
01/01/2018 12:45,1,0,1
01/01/2018 13:00,1,0,0
01/01/2018 13:15,1,0,1
01/01/2018 13:30,1,0,0
01/01/2018 13:45,1,0,1
01/01/2018 14:00,1,0,0
01/01/2018 14:15,1,0,1
01/01/2018 14:30,1,0,1
01/01/2018 14:45,1,0,0
01/01/2018 15:00,1,0,1
01/01/2018 15:15,1,0,0
01/01/2018 15:30,1,1,1
01/01/2018 15:45,1,0,0
01/01/2018 16:00,1,0,1
01/01/2018 16:15,1,0,0
01/01/2018 16:30,1,0,1
01/01/2018 16:45,1,0,0
01/01/2018 17:00,1,0,1
01/01/2018 17:15,1,0,0
01/01/2018 17:30,1,0,1
01/01/2018 17:45,1,0,1
01/01/2018 18:00,3,0,0
01/01/2018 18:15,1,0,0
01/01/2018 18:30,1,0,1
01/01/2018 18:45,1,0,1
01/01/2018 19:00,1,0,0
01/01/2018 19:15,1,0,1
01/01/2018 19:30,1,0,0
01/01/2018 19:45,1,0,1
01/01/2018 20:00,1,0,0
01/01/2018 20:15,1,0,1
01/01/2018 20:30,1,0,0
01/01/2018 20:45,1,0,1
01/01/2018 21:00,1,0,1
01/01/2018 21:15,1,0,0
01/01/2018 21:30,1,0,1
01/01/2018 21:45,1,0,0
01/01/2018 22:00,1,1,1
01/01/2018 22:15,1,0,0
01/01/2018 22:30,1,0,1
01/01/2018 22:45,0,0,0
01/01/2018 23:00,1,0,1
01/01/2018 23:15,2,0,0
01/01/2018 23:30,1,0,1
01/01/2018 23:45,0,0,1
02/01/2018 00:00,1,0,0
02/01/2018 00:15,1,0,1
02/01/2018 00:30,1,0,0
02/01/2018 00:45,1,0,1
02/01/2018 01:00,1,0,0
02/01/2018 01:15,1,0,1
02/01/2018 01:30,1,0,0
02/01/2018 01:45,1,0,1
02/01/2018 02:00,1,0,1
02/01/2018 02:15,1,0,0
02/01/2018 02:30,1,0,1
02/01/2018 02:45,1,0,0
02/01/2018 03:00,1,0,1
02/01/2018 03:15,1,0,0
02/01/2018 03:30,1,0,1
02/01/2018 03:45,1,0,0
02/01/2018 04:00,1,0,1
02/01/2018 04:15,1,0,0
02/01/2018 04:30,1,0,1
02/01/2018 04:45,1,0,1
02/01/2018 05:00,1,0,0
02/01/2018 05:15,1,0,1
02/01/2018 05:30,1,0,0
02/01/2018 05:45,1,0,1
02/01/2018 06:00,0,0,0
02/01/2018 06:15,1,0,1
02/01/2018 06:30,1,0,0
02/01/2018 06:45,1,0,1
02/01/2018 07:00,1,0,1
02/01/2018 07:15,1,0,0
02/01/2018 07:30,1,0,0
02/01/2018 07:45,1,0,1
02/01/2018 08:00,1,0,1
02/01/2018 08:15,1,0,0
02/01/2018 08:30,1,0,1
02/01/2018 08:45,1,0,0
02/01/2018 09:00,1,0,1
02/01/2018 09:15,1,1,0
02/01/2018 09:30,1,0,1
02/01/2018 09:45,1,0,0
02/01/2018 10:00,1,0,1
02/01/2018 10:15,1,0,1
02/01/2018 10:30,1,0,0
02/01/2018 10:45,1,0,1
02/01/2018 11:00,1,0,0
02/01/2018 11:15,1,0,1
02/01/2018 11:30,1,0,0
02/01/2018 11:45,0,0,1
02/01/2018 12:00,1,0,0
02/01/2018 12:15,1,0,1
02/01/2018 12:30,1,0,1
02/01/2018 12:45,1,0,0
02/01/2018 13:00,1,0,1
02/01/2018 13:15,1,0,0
02/01/2018 13:30,1,0,1
02/01/2018 13:45,1,0,0
02/01/2018 14:00,1,0,1
02/01/2018 14:15,1,0,0
02/01/2018 14:30,1,0,1
02/01/2018 14:45,1,0,1
02/01/2018 15:00,1,0,0
02/01/2018 15:15,1,0,0
02/01/2018 15:30,1,0,1
02/01/2018 15:45,1,0,1
02/01/2018 16:00,1,0,0
02/01/2018 16:15,1,0,1
02/01/2018 16:30,1,0,0
02/01/2018 16:45,1,0,1
02/01/2018 17:00,1,0,0
02/01/2018 17:15,1,0,1
02/01/2018 17:30,1,0,0
02/01/2018 17:45,1,0,1
02/01/2018 18:00,3,1,0
02/01/2018 18:15,1,0,1
02/01/2018 18:30,1,0,1
02/01/2018 18:45,1,0,0
02/01/2018 19:00,1,0,0
02/01/2018 19:15,1,0,1
02/01/2018 19:30,1,0,1
02/01/2018 19:45,1,0,0
02/01/2018 20:00,1,0,1
02/01/2018 20:15,1,0,0
02/01/2018 20:30,1,0,1
02/01/2018 20:45,1,0,0
02/01/2018 21:00,1,0,1
02/01/2018 21:15,1,0,0
02/01/2018 21:30,1,0,1
02/01/2018 21:45,1,0,1
02/01/2018 22:00,0,0,0
02/01/2018 22:15,1,0,1
02/01/2018 22:30,1,0,0
02/01/2018 22:45,1,0,1
02/01/2018 23:00,1,0,0
02/01/2018 23:15,1,0,1
02/01/2018 23:30,1,0,0
02/01/2018 23:45,1,0,1
03/01/2018 00:00,1,0,1
03/01/2018 00:15,1,0,0
03/01/2018 00:30,1,0,0
03/01/2018 00:45,1,1,1
03/01/2018 01:00,1,0,1
03/01/2018 01:15,1,0,0
03/01/2018 01:30,1,0,1
03/01/2018 01:45,1,0,0
03/01/2018 02:00,1,0,1
03/01/2018 02:15,1,0,1
03/01/2018 02:30,1,0,0
03/01/2018 02:45,1,0,0
03/01/2018 03:00,1,0,1
03/01/2018 03:15,1,0,1
03/01/2018 03:30,1,0,0
03/01/2018 03:45,1,0,1
03/01/2018 04:00,1,0,0
03/01/2018 04:15,1,0,1
03/01/2018 04:30,1,0,0
03/01/2018 04:45,1,0,1
03/01/2018 05:00,1,0,0
03/01/2018 05:15,1,0,1
03/01/2018 05:30,0,0,1
03/01/2018 05:45,1,0,0
03/01/2018 06:00,1,0,1
03/01/2018 06:15,1,0,0
03/01/2018 06:30,2,0,1
03/01/2018 06:45,0,0,0
03/01/2018 07:00,1,0,1
03/01/2018 07:15,3,2,0
03/01/2018 07:30,5,4,0
03/01/2018 07:45,5,4,0
03/01/2018 08:00,4,4,0
03/01/2018 08:15,5,4,0
03/01/2018 08:30,5,4,0
03/01/2018 08:45,5,4,0
03/01/2018 09:00,5,4,0
03/01/2018 09:15,3,2,0
03/01/2018 09:30,2,1,0
03/01/2018 09:45,2,1,1
03/01/2018 10:00,9,5,0
03/01/2018 10:15,10,6,0
03/01/2018 10:30,10,5,0
03/01/2018 10:45,9,5,0
03/01/2018 11:00,9,6,0
03/01/2018 11:15,12,6,0
03/01/2018 11:30,9,6,0
03/01/2018 11:45,10,5,0
03/01/2018 12:00,10,5,0
03/01/2018 12:15,9,6,0
03/01/2018 12:30,10,5,0
03/01/2018 12:45,13,7,0
03/01/2018 13:00,10,6,0
03/01/2018 13:15,10,5,0
03/01/2018 13:30,9,6,0
03/01/2018 13:45,11,6,0
