Data hora,Activa  kW,Reactiva Indutiva  kVAR,Reactiva Capacitiva  kVAR
02/01/2018 02:45,3,1,0
02/01/2018 03:00,4,2,0
02/01/2018 03:15,4,2,0
02/01/2018 03:30,4,2,0
02/01/2018 03:45,4,2,0
02/01/2018 04:00,3,1,0
02/01/2018 04:15,4,2,0
02/01/2018 04:30,4,2,0
02/01/2018 04:45,4,2,0
02/01/2018 05:00,3,2,0
02/01/2018 05:15,4,1,0
02/01/2018 05:30,4,2,0
02/01/2018 05:45,4,2,0
02/01/2018 06:00,4,2,0
02/01/2018 06:15,3,1,0
02/01/2018 06:30,4,2,0
02/01/2018 06:45,4,2,0
02/01/2018 07:00,4,1,0
02/01/2018 07:15,3,2,0
02/01/2018 07:30,5,2,0
02/01/2018 07:45,4,2,0
02/01/2018 08:00,6,3,0
02/01/2018 08:15,4,3,0
02/01/2018 08:30,5,3,0
02/01/2018 08:45,10,6,0
02/01/2018 09:00,9,6,0
02/01/2018 09:15,9,7,0
02/01/2018 09:30,10,8,0
02/01/2018 09:45,10,8,0
02/01/2018 10:00,26,10,0
02/01/2018 10:15,31,11,0
02/01/2018 10:30,32,12,0
02/01/2018 10:45,31,11,0
02/01/2018 11:00,31,11,0
02/01/2018 11:15,32,11,0
02/01/2018 11:30,31,9,0
02/01/2018 11:45,31,8,0
02/01/2018 12:00,31,8,0
02/01/2018 12:15,31,8,0
02/01/2018 12:30,27,8,0
02/01/2018 12:45,29,7,0
02/01/2018 13:00,30,8,0
02/01/2018 13:15,29,7,0
02/01/2018 13:30,29,8,0
02/01/2018 13:45,28,8,0
02/01/2018 14:00,29,7,0
02/01/2018 14:15,29,8,0
02/01/2018 14:30,27,7,0
02/01/2018 14:45,27,7,0
02/01/2018 15:00,28,8,0
02/01/2018 15:15,28,8,0
02/01/2018 15:30,28,7,0
02/01/2018 15:45,26,8,0
02/01/2018 16:00,27,7,0
02/01/2018 16:15,27,8,0
02/01/2018 16:30,28,7,0
02/01/2018 16:45,27,7,0
02/01/2018 17:00,28,8,0
02/01/2018 17:15,28,7,0
02/01/2018 17:30,28,8,0
02/01/2018 17:45,27,8,0
02/01/2018 18:00,26,7,0
02/01/2018 18:15,25,8,0
02/01/2018 18:30,26,8,0
02/01/2018 18:45,11,6,0
02/01/2018 19:00,8,7,0
02/01/2018 19:15,6,4,0
02/01/2018 19:30,4,2,0
02/01/2018 19:45,3,1,0
02/01/2018 20:00,4,2,0
02/01/2018 20:15,4,2,0
02/01/2018 20:30,4,1,0
02/01/2018 20:45,3,2,0
02/01/2018 21:00,4,2,0
02/01/2018 21:15,4,1,0
02/01/2018 21:30,4,2,0
02/01/2018 21:45,4,1,0
02/01/2018 22:00,4,2,0
02/01/2018 22:15,3,1,0
02/01/2018 22:30,4,2,0
02/01/2018 22:45,4,2,0
02/01/2018 23:00,4,1,0
02/01/2018 23:15,3,2,0
02/01/2018 23:30,4,1,0
02/01/2018 23:45,4,2,0
03/01/2018 00:00,3,1,0
03/01/2018 00:15,4,2,0
03/01/2018 00:30,4,1,0
03/01/2018 00:45,3,2,0
03/01/2018 01:00,4,1,0
03/01/2018 01:15,4,2,0
03/01/2018 01:30,4,2,0
03/01/2018 01:45,3,1,0
03/01/2018 02:00,4,2,0
03/01/2018 02:15,4,1,0
03/01/2018 02:30,4,2,0
03/01/2018 02:45,3,1,0
03/01/2018 03:00,4,2,0
03/01/2018 03:15,4,2,0
03/01/2018 03:30,4,2,0
03/01/2018 03:45,4,1,0
03/01/2018 04:00,3,2,0
03/01/2018 04:15,4,2,0
03/01/2018 04:30,4,1,0
03/01/2018 04:45,4,2,0
03/01/2018 05:00,4,2,0
03/01/2018 05:15,3,1,0
03/01/2018 05:30,4,2,0
03/01/2018 05:45,4,2,0
03/01/2018 06:00,4,1,0
03/01/2018 06:15,3,2,0
03/01/2018 06:30,4,2,0
03/01/2018 06:45,4,1,0
03/01/2018 07:00,4,2,0
03/01/2018 07:15,4,1,0
03/01/2018 07:30,4,2,0
03/01/2018 07:45,5,3,0
03/01/2018 08:00,4,2,0
03/01/2018 08:15,5,3,0
03/01/2018 08:30,5,2,0
03/01/2018 08:45,5,2,0
03/01/2018 09:00,5,3,0
03/01/2018 09:15,8,6,0
03/01/2018 09:30,14,13,0
03/01/2018 09:45,27,14,0
03/01/2018 10:00,31,15,0
03/01/2018 10:15,36,17,0
03/01/2018 10:30,35,16,0
03/01/2018 10:45,37,16,0
03/01/2018 11:00,36,16,0
03/01/2018 11:15,37,16,0
03/01/2018 11:30,38,16,0
03/01/2018 11:45,36,16,0
03/01/2018 12:00,35,15,0
03/01/2018 12:15,35,16,0
03/01/2018 12:30,35,15,0
03/01/2018 12:45,35,12,0
03/01/2018 13:00,34,11,0
03/01/2018 13:15,33,11,0
03/01/2018 13:30,34,11,0
03/01/2018 13:45,34,12,0
03/01/2018 14:00,35,11,0
03/01/2018 14:15,34,11,0
03/01/2018 14:30,32,11,0
03/01/2018 14:45,32,11,0
03/01/2018 15:00,33,11,0
03/01/2018 15:15,36,15,0
03/01/2018 15:30,37,15,0
03/01/2018 15:45,36,16,0
03/01/2018 16:00,35,12,0
03/01/2018 16:15,33,11,0
03/01/2018 16:30,32,12,0
03/01/2018 16:45,34,12,0
03/01/2018 17:00,33,15,0
03/01/2018 17:15,31,16,0
03/01/2018 17:30,28,15,0
03/01/2018 17:45,28,14,0
03/01/2018 18:00,24,15,0
03/01/2018 18:15,29,14,0
03/01/2018 18:30,27,14,0
03/01/2018 18:45,25,8,0
03/01/2018 19:00,13,7,0
03/01/2018 19:15,6,6,0
03/01/2018 19:30,6,5,0
03/01/2018 19:45,6,5,0
03/01/2018 20:00,2,1,0
03/01/2018 20:15,2,2,0
03/01/2018 20:30,3,1,0
03/01/2018 20:45,2,1,0
03/01/2018 21:00,2,2,0
03/01/2018 21:15,3,1,0
03/01/2018 21:30,2,2,0
03/01/2018 21:45,3,1,0
03/01/2018 22:00,2,2,0
03/01/2018 22:15,2,1,0
03/01/2018 22:30,3,2,0
03/01/2018 22:45,2,1,0
03/01/2018 23:00,3,2,0
03/01/2018 23:15,2,1,0
03/01/2018 23:30,2,1,0
03/01/2018 23:45,3,2,0
04/01/2018 00:00,2,1,0
04/01/2018 00:15,3,2,0
04/01/2018 00:30,2,1,0
04/01/2018 00:45,2,1,0
04/01/2018 01:00,3,2,0
04/01/2018 01:15,2,1,0
04/01/2018 01:30,3,2,0
04/01/2018 01:45,2,1,0
04/01/2018 02:00,3,2,0
04/01/2018 02:15,3,1,0
04/01/2018 02:30,2,1,0
04/01/2018 02:45,2,2,0
04/01/2018 03:00,3,1,0
04/01/2018 03:15,2,2,0
04/01/2018 03:30,2,1,0
04/01/2018 03:45,3,2,0
04/01/2018 04:00,2,1,0
04/01/2018 04:15,3,1,0
04/01/2018 04:30,2,2,0
04/01/2018 04:45,2,1,0
04/01/2018 05:00,3,1,0
04/01/2018 05:15,2,2,0
04/01/2018 05:30,2,1,0
04/01/2018 05:45,3,1,0
04/01/2018 06:00,2,1,0
04/01/2018 06:15,2,2,0
04/01/2018 06:30,3,1,0
04/01/2018 06:45,2,1,0
04/01/2018 07:00,2,2,0
04/01/2018 07:15,3,1,0
04/01/2018 07:30,2,2,0
04/01/2018 07:45,4,2,0
04/01/2018 08:00,4,2,0
04/01/2018 08:15,4,3,0
04/01/2018 08:30,4,3,0
04/01/2018 08:45,3,2,0
04/01/2018 09:00,8,6,0
04/01/2018 09:15,25,9,0
04/01/2018 09:30,27,10,0
04/01/2018 09:45,29,11,0
04/01/2018 10:00,30,14,0
04/01/2018 10:15,31,16,0
04/01/2018 10:30,32,15,0
04/01/2018 10:45,32,16,0
04/01/2018 11:00,32,16,0
04/01/2018 11:15,33,16,0
04/01/2018 11:30,32,16,0
04/01/2018 11:45,30,15,0
04/01/2018 12:00,33,16,0
04/01/2018 12:15,34,16,0
04/01/2018 12:30,32,15,0
04/01/2018 12:45,34,17,0
04/01/2018 13:00,34,16,0
04/01/2018 13:15,34,16,0
04/01/2018 13:30,34,16,0
04/01/2018 13:45,34,17,0
04/01/2018 14:00,35,15,0
04/01/2018 14:15,33,16,0
04/01/2018 14:30,31,15,0
04/01/2018 14:45,31,15,0
04/01/2018 15:00,31,15,0
04/01/2018 15:15,33,16,0
04/01/2018 15:30,32,15,0
04/01/2018 15:45,30,14,0
04/01/2018 16:00,31,16,0
04/01/2018 16:15,33,15,0
04/01/2018 16:30,32,14,0
04/01/2018 16:45,33,16,0
04/01/2018 17:00,31,15,0
04/01/2018 17:15,33,14,0
04/01/2018 17:30,33,15,0
04/01/2018 17:45,31,15,0
04/01/2018 18:00,30,15,0
04/01/2018 18:15,30,15,0
04/01/2018 18:30,27,11,0
04/01/2018 18:45,26,11,0
04/01/2018 19:00,27,11,0
04/01/2018 19:15,26,10,0
04/01/2018 19:30,9,6,0
04/01/2018 19:45,8,7,0
04/01/2018 20:00,4,3,0
04/01/2018 20:15,2,1,0
04/01/2018 20:30,2,2,0
04/01/2018 20:45,3,1,0
04/01/2018 21:00,2,2,0
04/01/2018 21:15,2,1,0
04/01/2018 21:30,3,1,0
04/01/2018 21:45,2,2,0
04/01/2018 22:00,2,1,0
04/01/2018 22:15,3,1,0
04/01/2018 22:30,2,2,0
04/01/2018 22:45,2,1,0
04/01/2018 23:00,3,1,0
04/01/2018 23:15,2,2,0
04/01/2018 23:30,3,1,0
04/01/2018 23:45,2,2,0
05/01/2018 00:00,3,1,0
05/01/2018 00:15,2,1,0
05/01/2018 00:30,2,2,0
05/01/2018 00:45,3,1,0
05/01/2018 01:00,2,1,0
05/01/2018 01:15,2,2,0
05/01/2018 01:30,3,1,0
05/01/2018 01:45,2,1,0
05/01/2018 02:00,3,2,0
05/01/2018 02:15,2,1,0
05/01/2018 02:30,3,1,0
05/01/2018 02:45,2,2,0
05/01/2018 03:00,3,1,0
05/01/2018 03:15,2,1,0
05/01/2018 03:30,2,2,0
05/01/2018 03:45,3,1,0
05/01/2018 04:00,2,1,0
05/01/2018 04:15,3,2,0
05/01/2018 04:30,2,1,0
05/01/2018 04:45,2,2,0
05/01/2018 05:00,3,1,0
05/01/2018 05:15,2,2,0
05/01/2018 05:30,3,1,0
05/01/2018 05:45,2,1,0
05/01/2018 06:00,3,2,0
05/01/2018 06:15,2,1,0
05/01/2018 06:30,2,1,0
05/01/2018 06:45,3,2,0
05/01/2018 07:00,2,1,0
05/01/2018 07:15,2,1,0
05/01/2018 07:30,3,2,0
05/01/2018 07:45,3,1,0
05/01/2018 08:00,3,3,0
05/01/2018 08:15,4,2,0
05/01/2018 08:30,3,2,0
05/01/2018 08:45,16,6,0
05/01/2018 09:00,31,9,0
05/01/2018 09:15,34,9,0
05/01/2018 09:30,32,10,0
05/01/2018 09:45,33,9,0
05/01/2018 10:00,33,13,0
05/01/2018 10:15,35,13,0
05/01/2018 10:30,36,13,0
05/01/2018 10:45,34,13,0
05/01/2018 11:00,33,12,0
05/01/2018 11:15,31,12,0
05/01/2018 11:30,31,12,0
05/01/2018 11:45,29,12,0
05/01/2018 12:00,31,12,0
05/01/2018 12:15,32,12,0
05/01/2018 12:30,31,12,0
05/01/2018 12:45,31,13,0
05/01/2018 13:00,33,12,0
05/01/2018 13:15,33,13,0
05/01/2018 13:30,34,12,0
05/01/2018 13:45,34,13,0
05/01/2018 14:00,34,13,0
05/01/2018 14:15,32,12,0
05/01/2018 14:30,32,13,0
05/01/2018 14:45,30,12,0
05/01/2018 15:00,31,12,0
05/01/2018 15:15,29,13,0
05/01/2018 15:30,31,12,0
05/01/2018 15:45,32,11,0
05/01/2018 16:00,32,11,0
05/01/2018 16:15,26,12,0
05/01/2018 16:30,27,13,0
05/01/2018 16:45,30,13,0
05/01/2018 17:00,29,14,0
05/01/2018 17:15,30,13,0
05/01/2018 17:30,30,13,0
05/01/2018 17:45,28,14,0
05/01/2018 18:00,23,12,0
05/01/2018 18:15,25,12,0
05/01/2018 18:30,23,10,0
05/01/2018 18:45,21,8,0
05/01/2018 19:00,13,7,0
05/01/2018 19:15,7,6,0
05/01/2018 19:30,7,6,0
05/01/2018 19:45,4,4,0
05/01/2018 20:00,3,1,0
05/01/2018 20:15,2,2,0
05/01/2018 20:30,2,1,0
05/01/2018 20:45,3,1,0
05/01/2018 21:00,2,2,0
05/01/2018 21:15,2,1,0
05/01/2018 21:30,3,2,0
05/01/2018 21:45,2,1,0
05/01/2018 22:00,3,1,0
05/01/2018 22:15,3,2,0
05/01/2018 22:30,2,1,0
05/01/2018 22:45,2,2,0
05/01/2018 23:00,3,1,0
05/01/2018 23:15,2,2,0
05/01/2018 23:30,3,1,0
05/01/2018 23:45,2,2,0
06/01/2018 00:00,3,1,0
06/01/2018 00:15,2,1,0
06/01/2018 00:30,2,2,0
06/01/2018 00:45,3,1,0
06/01/2018 01:00,2,2,0
06/01/2018 01:15,3,1,0
06/01/2018 01:30,2,1,0
06/01/2018 01:45,2,2,0
06/01/2018 02:00,3,1,0
06/01/2018 02:15,2,1,0
06/01/2018 02:30,3,2,0
06/01/2018 02:45,2,1,0
06/01/2018 03:00,3,2,0
06/01/2018 03:15,2,1,0
06/01/2018 03:30,2,2,0
06/01/2018 03:45,3,1,0
06/01/2018 04:00,2,1,0
06/01/2018 04:15,2,2,0
06/01/2018 04:30,3,1,0
06/01/2018 04:45,2,2,0
06/01/2018 05:00,3,1,0
06/01/2018 05:15,2,1,0
06/01/2018 05:30,2,2,0
06/01/2018 05:45,3,1,0
06/01/2018 06:00,2,1,0
06/01/2018 06:15,2,2,0
06/01/2018 06:30,3,1,0
06/01/2018 06:45,3,1,0
06/01/2018 07:00,2,2,0
06/01/2018 07:15,2,1,0
06/01/2018 07:30,3,1,0
06/01/2018 07:45,2,1,0
06/01/2018 08:00,2,2,0
06/01/2018 08:15,3,1,0
06/01/2018 08:30,2,1,0
06/01/2018 08:45,4,3,0
06/01/2018 09:00,20,7,0
06/01/2018 09:15,24,8,0
06/01/2018 09:30,25,7,0
06/01/2018 09:45,26,8,0
06/01/2018 10:00,29,11,0
06/01/2018 10:15,31,8,0
06/01/2018 10:30,30,8,0
06/01/2018 10:45,31,8,0
06/01/2018 11:00,32,9,0
06/01/2018 11:15,31,8,0
06/01/2018 11:30,30,8,0
06/01/2018 11:45,32,9,0
06/01/2018 12:00,33,9,0
06/01/2018 12:15,33,8,0
06/01/2018 12:30,33,9,0
06/01/2018 12:45,31,9,0
06/01/2018 13:00,32,9,0
06/01/2018 13:15,32,10,0
06/01/2018 13:30,30,9,0
06/01/2018 13:45,28,9,0
06/01/2018 14:00,31,8,0
06/01/2018 14:15,30,8,0
06/01/2018 14:30,29,8,0
06/01/2018 14:45,29,8,0
06/01/2018 15:00,28,8,0
06/01/2018 15:15,28,8,0
06/01/2018 15:30,27,8,0
06/01/2018 15:45,29,8,0
06/01/2018 16:00,24,8,0
06/01/2018 16:15,28,8,0
06/01/2018 16:30,28,9,0
06/01/2018 16:45,28,8,0
06/01/2018 17:00,26,8,0
06/01/2018 17:15,26,8,0
06/01/2018 17:30,29,7,0
06/01/2018 17:45,27,8,0
06/01/2018 18:00,25,8,0
06/01/2018 18:15,25,9,0
06/01/2018 18:30,22,8,0
06/01/2018 18:45,7,6,0
06/01/2018 19:00,6,6,0
06/01/2018 19:15,4,3,0
06/01/2018 19:30,3,2,0
06/01/2018 19:45,4,3,0
06/01/2018 20:00,2,1,0
06/01/2018 20:15,4,2,0
06/01/2018 20:30,2,1,0
06/01/2018 20:45,2,1,0
06/01/2018 21:00,3,2,0
06/01/2018 21:15,2,1,0
06/01/2018 21:30,2,1,0
06/01/2018 21:45,3,2,0
06/01/2018 22:00,2,1,0
06/01/2018 22:15,2,1,0
06/01/2018 22:30,3,2,0
06/01/2018 22:45,2,1,0
06/01/2018 23:00,2,2,0
06/01/2018 23:15,3,1,0
06/01/2018 23:30,2,2,0
06/01/2018 23:45,3,1,0
07/01/2018 00:00,2,1,0
07/01/2018 00:15,3,2,0
07/01/2018 00:30,2,1,0
07/01/2018 00:45,2,2,0
07/01/2018 01:00,3,1,0
07/01/2018 01:15,2,2,0
07/01/2018 01:30,3,1,0
07/01/2018 01:45,2,1,0
07/01/2018 02:00,3,2,0
07/01/2018 02:15,3,1,0
07/01/2018 02:30,2,1,0
07/01/2018 02:45,2,2,0
07/01/2018 03:00,3,1,0
07/01/2018 03:15,2,2,0
07/01/2018 03:30,2,1,0
07/01/2018 03:45,3,2,0
07/01/2018 04:00,2,1,0
07/01/2018 04:15,3,1,0
07/01/2018 04:30,2,2,0
07/01/2018 04:45,2,1,0
07/01/2018 05:00,3,2,0
07/01/2018 05:15,2,1,0
07/01/2018 05:30,2,1,0
07/01/2018 05:45,3,2,0
07/01/2018 06:00,2,1,0
07/01/2018 06:15,2,1,0
07/01/2018 06:30,3,2,0
07/01/2018 06:45,2,1,0
07/01/2018 07:00,3,2,0
07/01/2018 07:15,2,1,0
07/01/2018 07:30,2,1,0
07/01/2018 07:45,3,2,0
07/01/2018 08:00,2,1,0
07/01/2018 08:15,2,1,0
07/01/2018 08:30,3,2,0
07/01/2018 08:45,3,1,0
07/01/2018 09:00,17,6,0
07/01/2018 09:15,25,8,0
07/01/2018 09:30,24,7,0
07/01/2018 09:45,25,7,0
07/01/2018 10:00,25,8,0
07/01/2018 10:15,25,7,0
07/01/2018 10:30,25,7,0
07/01/2018 10:45,26,7,0
07/01/2018 11:00,26,8,0
07/01/2018 11:15,31,9,0
07/01/2018 11:30,30,8,0
07/01/2018 11:45,32,8,0
07/01/2018 12:00,31,8,0
07/01/2018 12:15,33,9,0
07/01/2018 12:30,32,8,0
07/01/2018 12:45,31,9,0
07/01/2018 13:00,34,8,0
07/01/2018 13:15,31,8,0
07/01/2018 13:30,29,8,0
07/01/2018 13:45,29,8,0
07/01/2018 14:00,29,7,0
07/01/2018 14:15,27,8,0
07/01/2018 14:30,28,8,0
07/01/2018 14:45,26,8,0
07/01/2018 15:00,28,8,0
07/01/2018 15:15,27,8,0
07/01/2018 15:30,27,8,0
07/01/2018 15:45,27,8,0
07/01/2018 16:00,27,7,0
07/01/2018 16:15,26,8,0
07/01/2018 16:30,27,8,0
07/01/2018 16:45,27,8,0
07/01/2018 17:00,27,8,0
07/01/2018 17:15,26,8,0
07/01/2018 17:30,28,8,0
07/01/2018 17:45,26,7,0
07/01/2018 18:00,25,8,0
07/01/2018 18:15,25,7,0
07/01/2018 18:30,16,7,0
07/01/2018 18:45,6,6,0
07/01/2018 19:00,7,6,0
07/01/2018 19:15,7,6,0
07/01/2018 19:30,7,5,0
07/01/2018 19:45,6,6,0
07/01/2018 20:00,3,2,0
07/01/2018 20:15,2,1,0
07/01/2018 20:30,3,1,0
07/01/2018 20:45,2,2,0
07/01/2018 21:00,2,1,0
07/01/2018 21:15,3,2,0
07/01/2018 21:30,2,1,0
07/01/2018 21:45,2,1,0
07/01/2018 22:00,3,2,0
07/01/2018 22:15,2,1,0
07/01/2018 22:30,3,2,0
07/01/2018 22:45,3,1,0
07/01/2018 23:00,2,2,0
07/01/2018 23:15,2,1,0
07/01/2018 23:30,3,1,0
07/01/2018 23:45,2,2,0
08/01/2018 00:00,3,1,0
08/01/2018 00:15,2,2,0
08/01/2018 00:30,3,1,0
08/01/2018 00:45,2,1,0
08/01/2018 01:00,2,2,0
08/01/2018 01:15,3,1,0
08/01/2018 01:30,2,2,0
08/01/2018 01:45,3,1,0
08/01/2018 02:00,2,2,0
08/01/2018 02:15,3,1,0
08/01/2018 02:30,2,2,0
08/01/2018 02:45,2,1,0
08/01/2018 03:00,3,2,0
08/01/2018 03:15,2,1,0
08/01/2018 03:30,2,1,0
08/01/2018 03:45,3,2,0
08/01/2018 04:00,2,1,0
08/01/2018 04:15,3,1,0
08/01/2018 04:30,2,2,0
08/01/2018 04:45,2,1,0
08/01/2018 05:00,3,2,0
08/01/2018 05:15,3,1,0
08/01/2018 05:30,2,1,0
08/01/2018 05:45,3,2,0
08/01/2018 06:00,2,1,0
08/01/2018 06:15,2,1,0
08/01/2018 06:30,3,2,0
08/01/2018 06:45,2,1,0
08/01/2018 07:00,2,1,0
08/01/2018 07:15,2,2,0
08/01/2018 07:30,3,1,0
08/01/2018 07:45,3,2,0
08/01/2018 08:00,4,2,0
08/01/2018 08:15,4,2,0
08/01/2018 08:30,3,3,0
08/01/2018 08:45,3,2,0
08/01/2018 09:00,4,2,0
08/01/2018 09:15,4,2,0
08/01/2018 09:30,4,3,0
08/01/2018 09:45,5,2,0
08/01/2018 10:00,5,4,0
08/01/2018 10:15,28,14,0
08/01/2018 10:30,60,16,0
08/01/2018 10:45,69,17,0
08/01/2018 11:00,70,16,0
08/01/2018 11:15,69,17,0
08/01/2018 11:30,68,16,0
08/01/2018 11:45,69,17,0
08/01/2018 12:00,70,17,0
08/01/2018 12:15,71,17,0
08/01/2018 12:30,69,17,0
08/01/2018 12:45,70,17,0
08/01/2018 13:00,71,17,0
08/01/2018 13:15,79,18,0
08/01/2018 13:30,81,18,0
08/01/2018 13:45,79,17,0
08/01/2018 14:00,75,15,0
08/01/2018 14:15,76,14,0
08/01/2018 14:30,75,13,0
08/01/2018 14:45,75,14,0
08/01/2018 15:00,75,14,0
08/01/2018 15:15,75,14,0
08/01/2018 15:30,74,14,0
08/01/2018 15:45,72,13,0
08/01/2018 16:00,73,13,0
08/01/2018 16:15,71,14,0
08/01/2018 16:30,70,12,0
08/01/2018 16:45,72,13,0
08/01/2018 17:00,71,14,0
08/01/2018 17:15,70,13,0
08/01/2018 17:30,69,13,0
08/01/2018 17:45,68,12,0
08/01/2018 18:00,68,13,0
08/01/2018 18:15,33,10,0
08/01/2018 18:30,7,5,0
08/01/2018 18:45,3,1,0
08/01/2018 19:00,2,2,0
08/01/2018 19:15,3,1,0
08/01/2018 19:30,2,1,0
08/01/2018 19:45,2,2,0
08/01/2018 20:00,3,1,0
08/01/2018 20:15,2,1,0
08/01/2018 20:30,2,2,0
08/01/2018 20:45,3,1,0
08/01/2018 21:00,2,1,0
08/01/2018 21:15,3,2,0
08/01/2018 21:30,2,1,0
08/01/2018 21:45,2,2,0
08/01/2018 22:00,3,1,0
08/01/2018 22:15,2,2,0
08/01/2018 22:30,3,1,0
08/01/2018 22:45,2,2,0
08/01/2018 23:00,3,1,0
08/01/2018 23:15,2,1,0
08/01/2018 23:30,2,2,0
08/01/2018 23:45,3,1,0
09/01/2018 00:00,2,2,0
09/01/2018 00:15,2,1,0
09/01/2018 00:30,3,2,0
09/01/2018 00:45,2,1,0
09/01/2018 01:00,3,1,0
09/01/2018 01:15,2,2,0
09/01/2018 01:30,2,1,0
09/01/2018 01:45,4,2,0
09/01/2018 02:00,2,1,0
09/01/2018 02:15,2,1,0
09/01/2018 02:30,3,2,0
09/01/2018 02:45,2,1,0
09/01/2018 03:00,3,2,0
09/01/2018 03:15,2,1,0
09/01/2018 03:30,2,2,0
09/01/2018 03:45,3,1,0
09/01/2018 04:00,2,1,0
09/01/2018 04:15,3,2,0
09/01/2018 04:30,2,1,0
09/01/2018 04:45,2,2,0
09/01/2018 05:00,3,1,0
09/01/2018 05:15,2,1,0
09/01/2018 05:30,2,2,0
09/01/2018 05:45,3,1,0
09/01/2018 06:00,2,1,0
09/01/2018 06:15,3,2,0
09/01/2018 06:30,2,1,0
09/01/2018 06:45,2,1,0
09/01/2018 07:00,3,2,0
09/01/2018 07:15,2,1,0
09/01/2018 07:30,2,1,0
09/01/2018 07:45,4,2,0
09/01/2018 08:00,3,3,0
09/01/2018 08:15,5,2,0
09/01/2018 08:30,4,2,0
09/01/2018 08:45,4,3,0
09/01/2018 09:00,4,2,0
09/01/2018 09:15,5,4,0
09/01/2018 09:30,22,8,0
09/01/2018 09:45,26,8,0
09/01/2018 10:00,30,13,0
09/01/2018 10:15,31,13,0
09/01/2018 10:30,30,13,0
09/01/2018 10:45,31,12,0
09/01/2018 11:00,31,13,0
09/01/2018 11:15,32,13,0
09/01/2018 11:30,34,13,0
09/01/2018 11:45,32,14,0
09/01/2018 12:00,33,13,0
09/01/2018 12:15,33,14,0
